Trap Name,QR Code,Trap ID,Date,Lat,Long,Crop,Common Name,Scientific Name,Daily Average Count,Mid Thresh,High Thresh,Incremental Count,Cumulative Count,Actual Count,7 Day Cumulative
PSU_ADAMS_OFMCD_APPLES_1,TP862382065580507,4633,7/3/2024,39.954,-77.3005,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,53,0,4
Mt Ridge Horseshoe OFM,TP862382065542093,4852,6/22/2024,39.9582,-77.3191,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,267,1,4
Mt Ridge Horseshoe OFM,TP862382065542093,4852,7/9/2024,39.9582,-77.3191,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,294,6,4
Mt Ridge Horseshoe OFM,TP862382065542093,4852,7/10/2024,39.9582,-77.3191,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,296,8,4
Mt Ridge Horseshoe OFM,TP862382065542093,4852,7/14/2024,39.9582,-77.3191,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,299,11,4
GFS_RL_Forresters_Big Yorks_OFM,TP864499062061758,5981,6/5/2024,39.9642,-77.5474,Apples,Oriental Fruit Moth,Grapholita molesta,5,0.57,1.14,5,190,39,4
Mt Ridge Home Gala OFM,TP862382065582925,4850,4/26/2024,39.9651,-77.3136,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,15,9,4
Mt Ridge Home Gala OFM,TP862382065582925,4850,5/27/2024,39.9651,-77.3136,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,157,0,4
Mt Ridge Home Gala OFM,TP862382065582925,4850,6/9/2024,39.9651,-77.3136,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,161,2,4
Mt Ridge SAS Jonagold OFM,TP862382065585738,4838,4/16/2024,39.9658,-77.3584,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,3,4
Mt Ridge SAS Jonagold OFM,TP862382065585738,4838,4/17/2024,39.9658,-77.3584,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,5,4,4
Mt Ridge SAS Jonagold OFM,TP862382065585738,4838,4/24/2024,39.9658,-77.3584,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,8,6,4
Mt Ridge SAS Jonagold OFM,TP862382065585738,4838,6/3/2024,39.9658,-77.3584,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,92,2,4
Mt Ridge SAS Jonagold OFM,TP862382065585738,4838,6/13/2024,39.9658,-77.3584,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,96,3,4
Mt Ridge SAS Jonagold OFM,TP862382065585738,4838,6/17/2024,39.9658,-77.3584,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,97,0,4
Mt Ridge SAS Jonagold OFM,TP862382065585738,4838,6/18/2024,39.9658,-77.3584,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,97,0,4
Mt Ridge SAS Jonagold OFM,TP862382065585738,4838,7/9/2024,39.9658,-77.3584,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,104,4,4
Mt Ridge SAS Jonagold OFM,TP862382065585738,4838,7/10/2024,39.9658,-77.3584,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,104,3,4
Mt Ridge SAS Jonagold OFM,TP862382065585738,4838,7/11/2024,39.9658,-77.3584,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,106,5,4
Mt Ridge SAS PINK Lady OFM,TP862382065545476,4840,4/17/2024,39.9685,-77.3573,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,6,5,4
Mt Ridge SAS PINK Lady OFM,TP862382065545476,4840,5/22/2024,39.9685,-77.3573,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,85,4,4
Mt Ridge SAS PINK Lady OFM,TP862382065545476,4840,5/23/2024,39.9685,-77.3573,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,85,0,4
Mt Ridge SAS PINK Lady OFM,TP862382065545476,4840,5/24/2024,39.9685,-77.3573,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,85,0,4
Mt Ridge SAS PINK Lady OFM,TP862382065545476,4840,7/8/2024,39.9685,-77.3573,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,98,4,4
Mt Ridge SAS PINK Lady OFM,TP862382065545476,4840,7/9/2024,39.9685,-77.3573,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,98,4,4
Mt Ridge SAS PINK Lady OFM,TP862382065545476,4840,7/10/2024,39.9685,-77.3573,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,98,3,4
Mt Ridge SAS PINK Lady OFM,TP862382065545476,4840,7/11/2024,39.9685,-77.3573,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,98,3,4
Mt Ridge SAS PINK Lady OFM,TP862382065545476,4840,7/12/2024,39.9685,-77.3573,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,98,3,4
GFS_RL_Forresters_Left_OFM,TP864499062063481,5995,7/9/2024,39.9689,-77.5429,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,270,4,4
GFS_RL_Forresters_Left_OFM,TP864499062063481,5995,7/10/2024,39.9689,-77.5429,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,271,5,4
GFS_RL_Forresters_Left_OFM,TP864499062063481,5995,7/11/2024,39.9689,-77.5429,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,272,6,4
GFS_RL_Forresters_Left_OFM,TP864499062063481,5995,7/12/2024,39.9689,-77.5429,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,272,6,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,4/15/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,2,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,4/18/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,6,2,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,4/19/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,7,3,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,4/22/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,8,4,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,4/23/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,8,3,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,4/24/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,8,3,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,6/1/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,16,2,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,6/2/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,16,2,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,6/7/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,18,2,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,6/18/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,28,5,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,6/19/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,30,7,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,6/25/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,32,7,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,6/26/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,36,11,4
PSU_ADAMS_OFMCD_APPLES_2,TP862382065541558,4634,7/9/2024,39.9706,-77.3079,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,55,12,4
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,4/16/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,5,2,4
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,4/17/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,5,1,4
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,4/18/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,6,2,4
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,6/14/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,23,1,4
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,6/15/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,27,5,4
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,6/28/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,33,4,4
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,7/5/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,38,5,4
PSU_ADAMS_OFMCD_APPLES_3,TP862382065551201,4635,7/10/2024,39.972,-77.3055,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,43,8,4
Mt Ridge McCauslin OFM,TP862382065585316,4848,5/10/2024,39.9751,-77.3181,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,48,43,4
Mt Ridge McCauslin OFM,TP862382065585316,4848,5/11/2024,39.9751,-77.3181,Apples,Oriental Fruit Moth,Grapholita molesta,0.5,0.57,1.14,,48,,4
Mt Ridge McCauslin OFM,TP862382065585316,4848,6/2/2024,39.9751,-77.3181,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,63,3,4
Mt Ridge McCauslin OFM,TP862382065585316,4848,6/3/2024,39.9751,-77.3181,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,63,2,4
Mt Ridge McCauslin OFM,TP862382065585316,4848,6/4/2024,39.9751,-77.3181,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,63,2,4
Mt Ridge McCauslin OFM,TP862382065585316,4848,6/8/2024,39.9751,-77.3181,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,67,4,4
Mt Ridge McCauslin OFM,TP862382065585316,4848,6/9/2024,39.9751,-77.3181,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,69,6,4
Mt Ridge McCauslin OFM,TP862382065585316,4848,6/15/2024,39.9751,-77.3181,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,71,6,4
Mt Ridge McCauslin OFM,TP862382065585316,4848,6/16/2024,39.9751,-77.3181,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,71,6,4
Garrettson Apple Blossom 2 OFM,TP864499062053151,5260,4/26/2024,39.9771,-77.2517,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,6,5,4
Garrettson Apple Blossom 2 OFM,TP864499062053151,5260,5/27/2024,39.9771,-77.2517,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,50,0,4
Garrettson Apple Blossom 2 OFM,TP864499062053151,5260,5/28/2024,39.9771,-77.2517,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,50,0,4
Garrettson Apple Blossom 2 OFM,TP864499062053151,5260,5/29/2024,39.9771,-77.2517,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,50,0,4
Mt Ridge Bens OFM 2,TP862382065576950,6145,6/5/2024,39.9782,-77.3276,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,128,7,4
Mt Ridge Bens OFM 2,TP862382065576950,6145,6/30/2024,39.9782,-77.3276,Apples,Oriental Fruit Moth,Grapholita molesta,5,0.57,1.14,5,145,6,4
Mt Ridge Rex idared OFM,TP862382065563651,4842,4/16/2024,39.9821,-77.3168,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,6,6,4
Mt Ridge Rex idared OFM,TP862382065563651,4842,6/25/2024,39.9821,-77.3168,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,165,2,4
Mt Ridge Rex idared OFM,TP862382065563651,4842,6/26/2024,39.9821,-77.3168,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,165,2,4
Mt Ridge Rex idared OFM,TP862382065563651,4842,6/27/2024,39.9821,-77.3168,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,165,0,4
Mt Ridge Rex idared OFM,TP862382065563651,4842,6/28/2024,39.9821,-77.3168,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,165,0,4
Mt Ridge Rex idared OFM,TP862382065563651,4842,6/29/2024,39.9821,-77.3168,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,165,0,4
Mt Ridge Rex idared OFM,TP862382065563651,4842,7/2/2024,39.9821,-77.3168,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,172,6,4
Mt Ridge Rex Shaffer Side OFM,TP862382065541012,4844,7/5/2024,39.9845,-77.3139,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,554,1,4
Mt Ridge Rex Shaffer Side OFM,TP862382065541012,4844,7/6/2024,39.9845,-77.3139,Apples,Oriental Fruit Moth,Grapholita molesta,6,0.57,1.14,6,560,7,4
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,5/11/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0.4286,0.57,1.14,,81,,4
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,5/12/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0.4286,0.57,1.14,,81,,4
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,5/13/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0.4286,0.57,1.14,,81,,4
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,5/14/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0.4286,0.57,1.14,,81,,4
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,5/15/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0.4286,0.57,1.14,,81,,4
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,5/16/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0.4286,0.57,1.14,3,84,53,4
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,6/15/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,111,6,4
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,6/17/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,113,0,4
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,6/18/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,113,0,4
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,6/19/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,114,1,4
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,6/22/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,114,0,4
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,7/11/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,132,10,4
Garretson Mt Tabor Rome OFM,TP862382065584152,4752,7/12/2024,39.9999,-77.2586,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,132,10,4
Garretson Mt Tabor Barn OFM,TP862382065554312,4754,5/16/2024,40.0014,-77.2553,Apples,Oriental Fruit Moth,Grapholita molesta,4,0.57,1.14,4,146,12,4
Garretson Mt Tabor Barn OFM,TP862382065554312,4754,6/8/2024,40.0014,-77.2553,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,154,3,4
Garretson Mt Tabor Barn OFM,TP862382065554312,4754,6/9/2024,40.0014,-77.2553,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,154,3,4
Garretson Mt Tabor Barn OFM,TP862382065554312,4754,6/10/2024,40.0014,-77.2553,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,155,4,4
Garretson Mt Tabor Barn OFM,TP862382065554312,4754,6/12/2024,40.0014,-77.2553,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,155,3,4
Garretson Mt Tabor Barn OFM,TP862382065554312,4754,6/29/2024,40.0014,-77.2553,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,160,3,4
Garretson Mt Tabor Barn OFM,TP862382065554312,4754,6/30/2024,40.0014,-77.2553,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,161,4,4
Garretson Mt Tabor Barn OFM,TP862382065554312,4754,7/1/2024,40.0014,-77.2553,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,163,6,4
Garretson Mt Tabor Barn OFM,TP862382065554312,4754,7/6/2024,40.0014,-77.2553,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,164,5,4
Garretson Mt Tabor Barn OFM,TP862382065554312,4754,7/7/2024,40.0014,-77.2553,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,165,6,4
Garretson Mt Tabor Barn OFM,TP862382065554312,4754,7/8/2024,40.0014,-77.2553,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,165,6,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,5/13/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,10,1,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,5/14/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,11,2,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,5/16/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,11,1,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,5/20/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,14,2,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,5/21/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,15,3,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,5/22/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,15,2,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,5/23/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,15,1,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,5/24/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,15,0,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,6/25/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,24,2,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,6/26/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,24,2,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,7/11/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,30,2,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,7/12/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,30,2,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,7/14/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,31,1,4
Mt Ridge PAA Reds OFM,TP862382065584830,4698,7/15/2024,40.0058,-77.2738,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,32,2,4
Steve Showers OFM,TP862382065551466,4757,4/24/2024,40.0077,-77.2236,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,12,11,4
Steve Showers OFM,TP862382065551466,4757,4/25/2024,40.0077,-77.2236,Apples,Oriental Fruit Moth,Grapholita molesta,5,0.57,1.14,5,17,16,4
Steve Showers OFM,TP862382065551466,4757,5/29/2024,40.0077,-77.2236,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,138,2,4
Steve Showers OFM,TP862382065551466,4757,6/2/2024,40.0077,-77.2236,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,142,4,4
Steve Showers OFM,TP862382065551466,4757,6/20/2024,40.0077,-77.2236,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,167,0,4
Steve Showers OFM,TP862382065551466,4757,6/21/2024,40.0077,-77.2236,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,168,1,4
Mt Ridge PAA Granny OFM,TP862382065584483,4700,5/2/2024,40.0081,-77.2749,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,5,5,4
Mt Ridge PAA Granny OFM,TP862382065584483,4700,5/3/2024,40.0081,-77.2749,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,5,,4
Mt Ridge PAA Granny OFM,TP862382065584483,4700,5/4/2024,40.0081,-77.2749,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,5,,4
Mt Ridge PAA Granny OFM,TP862382065584483,4700,5/5/2024,40.0081,-77.2749,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,5,,4
Mt Ridge PAA Granny OFM,TP862382065584483,4700,5/6/2024,40.0081,-77.2749,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,5,,4
Niel Starner OFM,TP862382065553678,4702,4/22/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,3,4
Niel Starner OFM,TP862382065553678,4702,4/23/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,6,5,4
Niel Starner OFM,TP862382065553678,4702,4/27/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,8,6,4
Niel Starner OFM,TP862382065553678,4702,4/29/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,8,4,4
Niel Starner OFM,TP862382065553678,4702,4/30/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,10,6,4
Niel Starner OFM,TP862382065553678,4702,5/1/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,10,5,4
Niel Starner OFM,TP862382065553678,4702,5/2/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,11,6,4
Niel Starner OFM,TP862382065553678,4702,5/5/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,12,5,4
Niel Starner OFM,TP862382065553678,4702,5/6/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,2,0.57,1.14,2,14,7,4
Niel Starner OFM,TP862382065553678,4702,5/8/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,14,4,4
Niel Starner OFM,TP862382065553678,4702,5/9/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,3,0.57,1.14,3,17,7,4
Niel Starner OFM,TP862382065553678,4702,5/17/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,21,8,4
Niel Starner OFM,TP862382065553678,4702,5/18/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,21,8,4
Niel Starner OFM,TP862382065553678,4702,5/19/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,21,7,4
Niel Starner OFM,TP862382065553678,4702,5/20/2024,40.0093,-77.2769,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,22,8,4
Peters Pape Top of Hill OFM,TP864499062059398,4942,4/21/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,3,4
Peters Pape Top of Hill OFM,TP864499062059398,4942,4/22/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,4,3,4
Peters Pape Top of Hill OFM,TP864499062059398,4942,4/23/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,5,4,4
Peters Pape Top of Hill OFM,TP864499062059398,4942,4/25/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,8,7,4
Peters Pape Top of Hill OFM,TP864499062059398,4942,5/25/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,88,0,4
Peters Pape Top of Hill OFM,TP864499062059398,4942,5/26/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,88,0,4
Peters Pape Top of Hill OFM,TP864499062059398,4942,5/27/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,88,0,4
Peters Pape Top of Hill OFM,TP864499062059398,4942,6/6/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,92,4,4
Peters Pape Top of Hill OFM,TP864499062059398,4942,6/7/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,92,3,4
Peters Pape Top of Hill OFM,TP864499062059398,4942,6/8/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,92,3,4
Peters Pape Top of Hill OFM,TP864499062059398,4942,6/9/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,0,92,3,4
Peters Pape Top of Hill OFM,TP864499062059398,4942,6/20/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,1,0.57,1.14,1,104,2,4
Peters Pape Top of Hill OFM,TP864499062059398,4942,6/30/2024,40.0287,-77.1521,Apples,Oriental Fruit Moth,Grapholita molesta,0,0.57,1.14,,108,,4
