Trap Name,QR Code,Trap ID,Date,adm2,Lat,Long,Crop,Scientific Name,Daily Average Count,Mid Thresh,High Thresh,Incremental Count,Cumulative Count,Actual Count,7 Day Cumulative
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/3/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,1
Peters Avile Barn Block CM Mega Lure AA,TP862382065580143,4922,7/4/2024,Adams,39.9101,-77.3295,Apples,Cydia pomonella,0,0.14,0.43,0,14,0,1
Peters Aville Tower Block CM,TP862382065552662,4694,5/31/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,1,0.14,0.43,1,2,2,1
Peters Aville Tower Block CM,TP862382065552662,4694,6/8/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,1
Peters Aville Tower Block CM,TP862382065552662,4694,6/9/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,1
Peters Aville Tower Block CM,TP862382065552662,4694,6/24/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,4,0,1
Peters Aville Tower Block CM,TP862382065552662,4694,6/25/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,1,0.14,0.43,1,5,1,1
Peters Aville Tower Block CM,TP862382065552662,4694,7/1/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,1
Peters Aville Tower Block CM,TP862382065552662,4694,7/2/2024,Adams,39.9124,-77.3285,Apples,Cydia pomonella,0,0.14,0.43,0,5,0,1
Windside Labor Camp CM,TP862382065546045,4762,4/13/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Windside Labor Camp CM,TP862382065546045,4762,4/14/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Windside Labor Camp CM,TP862382065546045,4762,4/15/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Windside Labor Camp CM,TP862382065546045,4762,4/16/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Windside Labor Camp CM,TP862382065546045,4762,4/17/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Windside Labor Camp CM,TP862382065546045,4762,4/18/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Windside Labor Camp CM,TP862382065546045,4762,4/19/2024,Adams,39.9141,-77.3051,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Windside Below Town CM,TP862382065554171,4759,6/26/2024,Adams,39.9164,-77.2924,Apples,Cydia pomonella,0,0.14,0.43,0,77,0,1
Windside Below Town CM,TP862382065554171,4759,6/27/2024,Adams,39.9164,-77.2924,Apples,Cydia pomonella,1,0.14,0.43,1,78,1,1
Windside Below Town CM,TP862382065554171,4759,6/28/2024,Adams,39.9164,-77.2924,Apples,Cydia pomonella,2,0.14,0.43,2,80,3,1
Windside Below Town CM,TP862382065554171,4759,7/6/2024,Adams,39.9164,-77.2924,Apples,Cydia pomonella,0,0.14,0.43,0,81,3,1
Windside Below Town CM,TP862382065554171,4759,7/7/2024,Adams,39.9164,-77.2924,Apples,Cydia pomonella,1,0.14,0.43,1,82,4,1
Andrews CM,TP862382065584574,5382,4/14/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Andrews CM,TP862382065584574,5382,4/15/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Andrews CM,TP862382065584574,5382,4/16/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,1,0.14,0.43,1,2,1,1
Andrews CM,TP862382065584574,5382,4/21/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,1.5,0.14,0.43,3,5,3,1
Andrews CM,TP862382065584574,5382,5/17/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,2.125,0.14,0.43,,42,,1
Andrews CM,TP862382065584574,5382,5/18/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,2.125,0.14,0.43,,42,,1
Andrews CM,TP862382065584574,5382,5/19/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,2.125,0.14,0.43,,42,,1
Andrews CM,TP862382065584574,5382,5/20/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,2.125,0.14,0.43,,42,,1
Andrews CM,TP862382065584574,5382,6/27/2024,Franklin,39.9228,-77.827,Apples,Cydia pomonella,13,0.14,0.43,13,182,14,1
GFS_RL_Wolf Farms_Heckenluber_CM1,TP864499062059687,5919,5/31/2024,Adams,39.9348,-77.2921,Apples,Cydia pomonella,0,0.14,0.43,0,38,17,1
GFS_RL_Wolf Farms_Heckenluber_CM1,TP864499062059687,5919,6/2/2024,Adams,39.9348,-77.2921,Apples,Cydia pomonella,1,0.14,0.43,1,40,19,1
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,6/23/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,3,0.14,0.43,3,79,28,1
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,7/9/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,0,0.14,0.43,0,118,0,1
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,7/10/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,0,0.14,0.43,0,118,0,1
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,7/11/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,0,0.14,0.43,0,118,0,1
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,7/12/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,0,0.14,0.43,0,118,0,1
GFS_RL_Forresters_Upper_CM,TP864499062058127,5987,7/13/2024,Franklin,39.9465,-77.5561,Apples,Cydia pomonella,3,0.14,0.43,3,121,3,1
Mt Ridge 8G CM,TP862382065541202,4855,5/1/2024,Adams,39.9487,-77.2902,Apples,Cydia pomonella,1,0.14,0.43,1,2,2,1
Mt Ridge 8G CM,TP862382065541202,4855,7/5/2024,Adams,39.9487,-77.2902,Apples,Cydia pomonella,3,0.14,0.43,3,135,3,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,4/26/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,1,1,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,4/27/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,1,1,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,4/28/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,1,1,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,4/29/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,1,1,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,4/30/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,1,1,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,5/1/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,1,1,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,5/2/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,1,0.14,0.43,1,2,2,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,5/3/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,1,0.14,0.43,1,3,3,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,6/8/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,50,24,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,6/9/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,50,21,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,6/10/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,50,21,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,6/11/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,2,0.14,0.43,2,52,23,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,6/22/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,59,9,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,6/23/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,1,0.14,0.43,1,60,10,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,6/25/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,60,10,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,6/26/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,0,0.14,0.43,0,60,8,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,6/27/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,20,0.14,0.43,20,80,28,1
GFS_RL_Wolf Farms_Trench and Pine_CM,TP864499062064299,6228,7/9/2024,Adams,39.9579,-77.3203,Apples,Cydia pomonella,1,0.14,0.43,1,82,2,1
Mt Ridge Horseshoe CM,TP862382065554429,4851,4/30/2024,Adams,39.9584,-77.3193,Apples,Cydia pomonella,1,0.14,0.43,1,2,2,1
Mt Ridge Horseshoe CM,TP862382065554429,4851,5/17/2024,Adams,39.9584,-77.3193,Apples,Cydia pomonella,2,0.14,0.43,2,11,4,1
GFS_RL_Forrester_Big Yorks_CM,TP864499062063408,5980,7/4/2024,Franklin,39.9642,-77.5475,Apples,Cydia pomonella,0,0.14,0.43,0,246,0,1
GFS_RL_Forrester_Big Yorks_CM,TP864499062063408,5980,7/5/2024,Franklin,39.9642,-77.5475,Apples,Cydia pomonella,0,0.14,0.43,0,246,0,1
GFS_RL_Forrester_Big Yorks_CM,TP864499062063408,5980,7/6/2024,Franklin,39.9642,-77.5475,Apples,Cydia pomonella,2,0.14,0.43,2,248,2,1
Mt Ridge Home Gala CM,TP862382065546698,4849,4/22/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0,0.14,0.43,0,1,1,1
Mt Ridge Home Gala CM,TP862382065546698,4849,4/23/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0,0.14,0.43,0,1,1,1
Mt Ridge Home Gala CM,TP862382065546698,4849,4/24/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Mt Ridge Home Gala CM,TP862382065546698,4849,4/25/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,1,0.14,0.43,1,2,1,1
Mt Ridge Home Gala CM,TP862382065546698,4849,5/17/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0,0.14,0.43,0,10,3,1
Mt Ridge Home Gala CM,TP862382065546698,4849,5/18/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0,0.14,0.43,0,10,2,1
Mt Ridge Home Gala CM,TP862382065546698,4849,5/19/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0,0.14,0.43,0,10,2,1
Mt Ridge Home Gala CM,TP862382065546698,4849,5/20/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,4,0.14,0.43,4,14,6,1
Mt Ridge Home Gala CM,TP862382065546698,4849,7/5/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0.5,0.14,0.43,,165,,1
Mt Ridge Home Gala CM,TP862382065546698,4849,7/6/2024,Adams,39.9649,-77.3134,Apples,Cydia pomonella,0.5,0.14,0.43,1,166,2,1
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,7/9/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,0,0.14,0.43,0,197,1,1
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,7/10/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,0,0.14,0.43,0,197,0,1
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,7/11/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,0,0.14,0.43,0,197,0,1
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,7/12/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,0,0.14,0.43,0,197,0,1
GFS_RL_Forresters_Left_CM,TP864499062055263,5993,7/13/2024,Franklin,39.9686,-77.5423,Apples,Cydia pomonella,1,0.14,0.43,1,198,1,1
Mt Ridge McCauslin CM,TP862382065543869,4847,4/30/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Mt Ridge McCauslin CM,TP862382065543869,4847,5/1/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,1,0.14,0.43,1,2,1,1
Mt Ridge McCauslin CM,TP862382065543869,4847,5/7/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,0,0.14,0.43,0,2,0,1
Mt Ridge McCauslin CM,TP862382065543869,4847,5/8/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,1,0.14,0.43,1,3,1,1
Mt Ridge McCauslin CM,TP862382065543869,4847,5/9/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,1
Mt Ridge McCauslin CM,TP862382065543869,4847,5/10/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,1
Mt Ridge McCauslin CM,TP862382065543869,4847,5/11/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,0.5,0.14,0.43,,3,,1
Mt Ridge McCauslin CM,TP862382065543869,4847,5/12/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,0.5,0.14,0.43,1,4,1,1
Mt Ridge McCauslin CM,TP862382065543869,4847,5/16/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,1,0.14,0.43,1,5,1,1
Mt Ridge McCauslin CM,TP862382065543869,4847,6/5/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,0,0.14,0.43,0,12,3,1
Mt Ridge McCauslin CM,TP862382065543869,4847,6/6/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,0,0.14,0.43,0,12,3,1
Mt Ridge McCauslin CM,TP862382065543869,4847,6/7/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,1,0.14,0.43,1,13,4,1
Mt Ridge McCauslin CM,TP862382065543869,4847,6/8/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,0,0.14,0.43,0,13,2,1
Mt Ridge McCauslin CM,TP862382065543869,4847,6/9/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,3,0.14,0.43,3,16,5,1
Mt Ridge McCauslin CM,TP862382065543869,4847,7/3/2024,Adams,39.9755,-77.3182,Apples,Cydia pomonella,1,0.14,0.43,1,29,1,1
Garretson Apple Blossom 2 CM,TP864499062061592,5259,5/1/2024,Adams,39.9772,-77.2516,Apples,Cydia pomonella,2,0.14,0.43,2,3,3,1
Garretson Apple Blossom 2 CM,TP864499062061592,5259,6/2/2024,Adams,39.9772,-77.2516,Apples,Cydia pomonella,2,0.14,0.43,2,37,13,1
Mt Ridge Bens CM,TP862382065543885,4845,5/10/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,3,2,1
Mt Ridge Bens CM,TP862382065543885,4845,5/11/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,3,2,1
Mt Ridge Bens CM,TP862382065543885,4845,5/12/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,3,2,1
Mt Ridge Bens CM,TP862382065543885,4845,5/13/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,3,2,1
Mt Ridge Bens CM,TP862382065543885,4845,5/14/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0.5,0.14,0.43,,3,,1
Mt Ridge Bens CM,TP862382065543885,4845,5/15/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0.5,0.14,0.43,1,4,3,1
Mt Ridge Bens CM,TP862382065543885,4845,5/17/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,4,2,1
Mt Ridge Bens CM,TP862382065543885,4845,5/18/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,4,2,1
Mt Ridge Bens CM,TP862382065543885,4845,5/19/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,4,2,1
Mt Ridge Bens CM,TP862382065543885,4845,5/20/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,4,2,1
Mt Ridge Bens CM,TP862382065543885,4845,5/21/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,1,0.14,0.43,1,5,3,1
Mt Ridge Bens CM,TP862382065543885,4845,5/23/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,5,2,1
Mt Ridge Bens CM,TP862382065543885,4845,5/24/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,5,1,1
Mt Ridge Bens CM,TP862382065543885,4845,5/25/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,1,0.14,0.43,,5,,1
Mt Ridge Bens CM,TP862382065543885,4845,5/26/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,1,0.14,0.43,2,7,2,1
Mt Ridge Bens CM,TP862382065543885,4845,7/8/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,40,0,1
Mt Ridge Bens CM,TP862382065543885,4845,7/9/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,0,0.14,0.43,0,40,0,1
Mt Ridge Bens CM,TP862382065543885,4845,7/16/2024,Adams,39.9783,-77.3276,Apples,Cydia pomonella,6,0.14,0.43,6,47,7,1
Mt Ridge Rex Idared CM 2,TP862382065542192,6146,4/30/2024,Adams,39.9818,-77.3167,Apples,Cydia pomonella,6,0.14,0.43,6,7,7,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/1/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/2/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0.2,0.14,0.43,,1,,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/3/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0.2,0.14,0.43,,1,,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/4/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0.2,0.14,0.43,,1,,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/5/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0.2,0.14,0.43,,1,,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/6/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0.2,0.14,0.43,1,2,1,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/8/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,2,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/9/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,2,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/10/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,2,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/11/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,,2,,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/12/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,2,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/13/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,2,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/21/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/22/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/23/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/24/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/25/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/26/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,4/27/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,3,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,6/8/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,4,1,1
Garretson Cherry Blossom CM,TP862382065548637,4745,6/9/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,4,1,1
Garretson Cherry Blossom CM,TP862382065548637,4745,6/10/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,4,1,1
Garretson Cherry Blossom CM,TP862382065548637,4745,6/11/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,1,0.14,0.43,1,5,2,1
Garretson Cherry Blossom CM,TP862382065548637,4745,6/15/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,1,0.14,0.43,1,6,3,1
Garretson Cherry Blossom CM,TP862382065548637,4745,6/19/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,6,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,6/20/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,6,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,6/21/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,6,0,1
Garretson Cherry Blossom CM,TP862382065548637,4745,6/22/2024,Adams,39.9818,-77.2648,Apples,Cydia pomonella,0,0.14,0.43,0,6,0,1
Garretson Big Rock CM,TP862382065554114,4696,5/10/2024,Adams,39.9831,-77.2607,Apples,Cydia pomonella,0,0.14,0.43,,1,,1
Garretson Big Rock CM,TP862382065554114,4696,5/11/2024,Adams,39.9831,-77.2607,Apples,Cydia pomonella,0,0.14,0.43,,1,,1
Garretson Big Rock CM,TP862382065554114,4696,5/12/2024,Adams,39.9831,-77.2607,Apples,Cydia pomonella,0,0.14,0.43,,1,,1
Garretson Big Rock CM,TP862382065554114,4696,5/13/2024,Adams,39.9831,-77.2607,Apples,Cydia pomonella,0,0.14,0.43,0,1,1,1
Garretson Big Rock CM,TP862382065554114,4696,5/14/2024,Adams,39.9831,-77.2607,Apples,Cydia pomonella,0,0.14,0.43,,1,,1
Garretson Big Rock CM,TP862382065554114,4696,5/15/2024,Adams,39.9831,-77.2607,Apples,Cydia pomonella,0,0.14,0.43,,1,,1
Garretson Big Rock CM,TP862382065554114,4696,5/16/2024,Adams,39.9831,-77.2607,Apples,Cydia pomonella,0,0.14,0.43,0,1,1,1
Garretson Big Rock CM,TP862382065554114,4696,5/24/2024,Adams,39.9831,-77.2607,Apples,Cydia pomonella,0,0.14,0.43,0,2,0,1
Garretson Big Rock CM,TP862382065554114,4696,5/25/2024,Adams,39.9831,-77.2607,Apples,Cydia pomonella,0.5,0.14,0.43,,2,,1
Garretson Big Rock CM,TP862382065554114,4696,5/26/2024,Adams,39.9831,-77.2607,Apples,Cydia pomonella,0.5,0.14,0.43,1,3,1,1
Garretson Big Rock CM,TP862382065554114,4696,6/21/2024,Adams,39.9831,-77.2607,Apples,Cydia pomonella,0,0.14,0.43,0,17,0,1
Garretson Big Rock CM,TP862382065554114,4696,6/22/2024,Adams,39.9831,-77.2607,Apples,Cydia pomonella,0,0.14,0.43,0,17,0,1
Garretson Big Rock CM,TP862382065554114,4696,6/23/2024,Adams,39.9831,-77.2607,Apples,Cydia pomonella,0,0.14,0.43,0,17,0,1
Garretson Rice Block,TP864499062044283,7963,6/24/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Garretson Rice Block,TP864499062044283,7963,6/25/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Garretson Rice Block,TP864499062044283,7963,6/26/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Garretson Rice Block,TP864499062044283,7963,6/27/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Garretson Rice Block,TP864499062044283,7963,6/28/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,1,0.14,0.43,1,2,1,1
Garretson Rice Block,TP864499062044283,7963,7/1/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,2,1,1
Garretson Rice Block,TP864499062044283,7963,7/2/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,2,1,1
Garretson Rice Block,TP864499062044283,7963,7/3/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,2,1,1
Garretson Rice Block,TP864499062044283,7963,7/4/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,,2,,1
Garretson Rice Block,TP864499062044283,7963,7/5/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,2,1,1
Garretson Rice Block,TP864499062044283,7963,7/9/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,3,2,1
Garretson Rice Block,TP864499062044283,7963,7/10/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,3,2,1
Garretson Rice Block,TP864499062044283,7963,7/11/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,3,2,1
Garretson Rice Block,TP864499062044283,7963,7/12/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,3,2,1
Garretson Rice Block,TP864499062044283,7963,7/13/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,1
Garretson Rice Block,TP864499062044283,7963,7/14/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,1
Garretson Rice Block,TP864499062044283,7963,7/15/2024,Adams,39.9845,-77.2556,Apples,Cydia pomonella,0,0.14,0.43,0,3,1,1
Mt Ridge Rex Shaffer Side CM,TP862382065585837,4843,4/22/2024,Adams,39.9847,-77.3138,Apples,Cydia pomonella,0,0.14,0.43,0,1,0,1
Mt Ridge Rex Shaffer Side CM,TP862382065585837,4843,4/23/2024,Adams,39.9847,-77.3138,Apples,Cydia pomonella,1,0.14,0.43,1,2,1,1
Garretson School House CM,TP862382065584400,4748,7/6/2024,Adams,39.9855,-77.2447,Apples,Cydia pomonella,0,0.14,0.43,0,180,2,1
